site_name,site_code,sitetype,size_class,total,year,month,visibility,depth,method,block,species_name,common_name,latitude,longitude,Project
Nanat Bay,KCCA20,Kelp,7.5,18,2022,8,2,6.5,1,2,Cymatogaster aggregata,Shiner perch,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,10,30,2022,8,2,6.5,1,2,Cymatogaster aggregata,Shiner perch,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,7.5,20,2022,8,2,6.5,1,2,Sebastes spp.,Unidentified rockfish,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,10,10,2022,8,2,6.5,1,2,Sebastes spp.,Unidentified rockfish,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,25,1,2022,8,2,6.5,1,2,Hexagrammos decagrammus,Kelp greenling,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,30,1,2022,8,2,6.5,1,2,Hexagrammos decagrammus,Kelp greenling,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,5,16,2022,8,2,6.5,2,2,Rhinogobiops nicholsii,Blackeye goby,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,7.5,23,2022,8,2,6.5,2,2,Rhinogobiops nicholsii,Blackeye goby,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,10,24,2022,8,2,6.5,2,2,Rhinogobiops nicholsii,Blackeye goby,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,12.5,14,2022,8,2,6.5,2,2,Rhinogobiops nicholsii,Blackeye goby,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,7.5,1,2022,8,2,6.5,2,2,Artedius harringtoni,Scalyhead sculpin,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,12.5,1,2022,8,2,6.5,2,2,Oxylebius pictus,Painted greenling,48.880543,-125.076486,RLSsfu
Bordelais Island,KCCA21,Kelp,20,30,2022,9,2,3.5,1,1,Sebastes melanops,Black rockfish,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,25,1,2022,9,2,3.5,1,1,Sebastes melanops,Black rockfish,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,10,2,2022,9,2,3.5,1,1,Embiotoca lateralis,Striped seaperch,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,12.5,3,2022,9,2,3.5,1,1,Embiotoca lateralis,Striped seaperch,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,15,4,2022,9,2,3.5,1,1,Embiotoca lateralis,Striped seaperch,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,20,6,2022,9,2,3.5,1,1,Embiotoca lateralis,Striped seaperch,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,25,2,2022,9,2,3.5,1,1,Embiotoca lateralis,Striped seaperch,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,30,4,2022,9,2,3.5,1,1,Embiotoca lateralis,Striped seaperch,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,35,3,2022,9,2,3.5,1,1,Embiotoca lateralis,Striped seaperch,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,7.5,3,2022,9,2,3.5,1,1,Sebastes spp.,Unidentified rockfish,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,10,2,2022,9,2,3.5,1,1,Sebastes spp.,Unidentified rockfish,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,7.5,2,2022,9,2,3.5,2,1,Jordania zonope,Longfin sculpin,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,10,5,2022,9,2,3.5,2,1,Jordania zonope,Longfin sculpin,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,10,2,2022,9,2,3.5,2,1,Orthonopias triacis,Snubnose sculpin,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,2.5,1,2022,9,2,3.5,2,1,Artedius harringtoni,Scalyhead sculpin,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,5,5,2022,9,2,3.5,2,1,Artedius harringtoni,Scalyhead sculpin,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,7.5,9,2022,9,2,3.5,2,1,Artedius harringtoni,Scalyhead sculpin,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,10,4,2022,9,2,3.5,1,2,Hexagrammos decagrammus,Kelp greenling,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,12.5,3,2022,9,2,3.5,1,2,Hexagrammos decagrammus,Kelp greenling,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,15,3,2022,9,2,3.5,1,2,Hexagrammos decagrammus,Kelp greenling,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,20,2,2022,9,2,3.5,1,2,Hexagrammos decagrammus,Kelp greenling,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,30,2,2022,9,2,3.5,1,2,Hexagrammos decagrammus,Kelp greenling,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,35,5,2022,9,2,3.5,1,2,Hexagrammos decagrammus,Kelp greenling,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,50,2,2022,9,2,3.5,1,2,Hexagrammos decagrammus,Kelp greenling,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,7.5,8,2022,9,2,3.5,1,2,Sebastes spp.,Unidentified rockfish,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,10,3,2022,9,2,3.5,1,2,Sebastes spp.,Unidentified rockfish,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,7.5,1,2022,9,2,3.5,1,2,Embiotoca lateralis,Striped seaperch,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,10,1,2022,9,2,3.5,1,2,Embiotoca lateralis,Striped seaperch,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,12.5,1,2022,9,2,3.5,1,2,Embiotoca lateralis,Striped seaperch,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,15,2,2022,9,2,3.5,1,2,Embiotoca lateralis,Striped seaperch,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,20,1,2022,9,2,3.5,1,2,Embiotoca lateralis,Striped seaperch,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,40,1,2022,9,2,3.5,1,2,Scorpaenichthys marmoratus,Cabezon,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,10,3,2022,9,2,3.5,1,2,Sebastes flavidus,Yellowtail rockfish,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,12.5,1,2022,9,2,3.5,1,2,Sebastes melanops,Black rockfish,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,2.5,4,2022,9,2,3.5,2,2,Artedius harringtoni,Scalyhead sculpin,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,5,7,2022,9,2,3.5,2,2,Artedius harringtoni,Scalyhead sculpin,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,7.5,1,2022,9,2,3.5,2,2,Artedius harringtoni,Scalyhead sculpin,48.81822,-125.2294516,RLSsfu
Bordelais Island,KCCA21,Kelp,5,1,2022,9,2,3.5,2,2,Artedius lateralis,Smoothhead sculpin,48.81822,-125.2294516,RLSsfu
Taylor Rock,KCCA22,Kelp,10,1,2022,9,3,3.5,1,2,Rhacochilus vacca,Pile perch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,12.5,5,2022,9,3,3.5,1,2,Rhacochilus vacca,Pile perch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,15,3,2022,9,3,3.5,1,2,Rhacochilus vacca,Pile perch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,20,4,2022,9,3,3.5,1,2,Rhacochilus vacca,Pile perch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,25,3,2022,9,3,3.5,1,2,Rhacochilus vacca,Pile perch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,30,2,2022,9,3,3.5,1,2,Rhacochilus vacca,Pile perch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,7.5,3,2022,9,3,3.5,1,2,Cymatogaster aggregata,Shiner perch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,10,4,2022,9,3,3.5,1,2,Cymatogaster aggregata,Shiner perch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,12.5,28,2022,9,3,3.5,1,2,Cymatogaster aggregata,Shiner perch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,15,35,2022,9,3,3.5,1,2,Cymatogaster aggregata,Shiner perch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,20,8,2022,9,3,3.5,1,2,Cymatogaster aggregata,Shiner perch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,10,3,2022,9,3,3.5,1,2,Embiotoca lateralis,Striped seaperch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,12.5,6,2022,9,3,3.5,1,2,Embiotoca lateralis,Striped seaperch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,15,6,2022,9,3,3.5,1,2,Embiotoca lateralis,Striped seaperch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,20,4,2022,9,3,3.5,1,2,Embiotoca lateralis,Striped seaperch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,25,1,2022,9,3,3.5,1,2,Embiotoca lateralis,Striped seaperch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,10,1,2022,9,3,3.5,1,2,Sebastes caurinus,Copper rockfish,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,20,1,2022,9,3,3.5,1,2,Sebastes caurinus,Copper rockfish,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,25,1,2022,9,3,3.5,1,2,Sebastes caurinus,Copper rockfish,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,7.5,1,2022,9,3,3.5,1,2,Aulorhynchus flavidus,Tube-snout,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,10,4,2022,9,3,3.5,1,2,Aulorhynchus flavidus,Tube-snout,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,15,1,2022,9,3,3.5,1,2,Hexagrammos decagrammus,Kelp greenling,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,20,3,2022,9,3,3.5,1,2,Hexagrammos decagrammus,Kelp greenling,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,25,1,2022,9,3,3.5,1,2,Hexagrammos decagrammus,Kelp greenling,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,35,1,2022,9,3,3.5,1,2,Hexagrammos decagrammus,Kelp greenling,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,10,2,2022,9,3,3.5,1,2,Brachyistius frenatus,Kelp perch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,15,3,2022,9,3,3.5,1,2,Brachyistius frenatus,Kelp perch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,5,2,2022,9,3,3.5,1,2,Sebastes spp.,Unidentified rockfish,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,15,2,2022,9,3,3.5,1,2,Sebastes melanops,Black rockfish,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,20,1,2022,9,3,3.5,1,2,Sebastes melanops,Black rockfish,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,5,3,2022,9,3,3.5,2,2,Artedius harringtoni,Scalyhead sculpin,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,7.5,4,2022,9,3,3.5,2,2,Artedius harringtoni,Scalyhead sculpin,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,10,2,2022,9,3,3.5,2,2,Artedius harringtoni,Scalyhead sculpin,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,12.5,1,2022,9,3,3.5,2,2,Artedius harringtoni,Scalyhead sculpin,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,7.5,3,2022,9,3,3.5,2,2,Rhinogobiops nicholsii,Blackeye goby,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,10,4,2022,9,3,3.5,2,2,Rhinogobiops nicholsii,Blackeye goby,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,12.5,3,2022,9,3,3.5,2,2,Rhinogobiops nicholsii,Blackeye goby,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,7.5,1,2022,9,3,3.5,2,2,Jordania zonope,Longfin sculpin,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,10,2,2022,9,3,3.5,2,2,Jordania zonope,Longfin sculpin,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,10,1,2022,9,3,3.5,2,2,Artedius lateralis,Smoothhead sculpin,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,5,1,2022,9,3,3.5,1,1,Brachyistius frenatus,Kelp perch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,5,55,2022,9,3,3.5,1,1,Cymatogaster aggregata,Shiner perch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,7.5,33,2022,9,3,3.5,1,1,Cymatogaster aggregata,Shiner perch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,10,10,2022,9,3,3.5,1,1,Cymatogaster aggregata,Shiner perch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,7.5,3,2022,9,3,3.5,1,1,Hexagrammos decagrammus,Kelp greenling,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,15,1,2022,9,3,3.5,1,1,Hexagrammos decagrammus,Kelp greenling,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,20,1,2022,9,3,3.5,1,1,Hexagrammos decagrammus,Kelp greenling,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,25,1,2022,9,3,3.5,1,1,Hexagrammos decagrammus,Kelp greenling,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,30,2,2022,9,3,3.5,1,1,Hexagrammos decagrammus,Kelp greenling,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,10,1,2022,9,3,3.5,1,1,Rhacochilus vacca,Pile perch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,15,2,2022,9,3,3.5,1,1,Rhacochilus vacca,Pile perch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,20,1,2022,9,3,3.5,1,1,Rhacochilus vacca,Pile perch,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,10,3,2022,9,3,3.5,1,1,Sebastes spp.,Unidentified rockfish,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,7.5,8,2022,9,3,3.5,1,1,Sebastes melanops,Black rockfish,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,10,10,2022,9,3,3.5,1,1,Sebastes melanops,Black rockfish,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,12.5,20,2022,9,3,3.5,1,1,Sebastes melanops,Black rockfish,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,15,25,2022,9,3,3.5,1,1,Sebastes melanops,Black rockfish,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,20,15,2022,9,3,3.5,1,1,Sebastes melanops,Black rockfish,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,25,3,2022,9,3,3.5,1,1,Sebastes melanops,Black rockfish,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,10,1,2022,9,3,3.5,1,1,Sebastes caurinus,Copper rockfish,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,12.5,4,2022,9,3,3.5,1,1,Sebastes caurinus,Copper rockfish,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,15,3,2022,9,3,3.5,1,1,Sebastes caurinus,Copper rockfish,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,20,2,2022,9,3,3.5,1,1,Sebastes caurinus,Copper rockfish,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,25,2,2022,9,3,3.5,1,1,Sebastes caurinus,Copper rockfish,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,30,1,2022,9,3,3.5,1,1,Sebastes caurinus,Copper rockfish,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,12.5,3,2022,9,3,3.5,1,1,Sebastes flavidus,Yellowtail rockfish,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,15,5,2022,9,3,3.5,1,1,Sebastes flavidus,Yellowtail rockfish,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,5,10,2022,9,3,3.5,1,1,Aulorhynchus flavidus,Tube-snout,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,7.5,75,2022,9,3,3.5,1,1,Aulorhynchus flavidus,Tube-snout,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,10,15,2022,9,3,3.5,1,1,Aulorhynchus flavidus,Tube-snout,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,2.5,5,2022,9,3,3.5,2,1,Artedius harringtoni,Scalyhead sculpin,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,5,6,2022,9,3,3.5,2,1,Artedius harringtoni,Scalyhead sculpin,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,7.5,4,2022,9,3,3.5,2,1,Artedius harringtoni,Scalyhead sculpin,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,10,1,2022,9,3,3.5,2,1,Artedius harringtoni,Scalyhead sculpin,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,2.5,1,2022,9,3,3.5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,5,4,2022,9,3,3.5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,7.5,1,2022,9,3,3.5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,10,1,2022,9,3,3.5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,5,1,2022,9,3,3.5,2,1,Artedius lateralis,Smoothhead sculpin,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,5,1,2022,9,3,3.5,2,1,Jordania zonope,Longfin sculpin,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,7.5,1,2022,9,3,3.5,2,1,Jordania zonope,Longfin sculpin,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,25,1,2022,9,3,3.5,2,1,Hemilepidotus hemilepidotus,Red Irish lord,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,10,1,2022,9,3,3.5,2,1,Apodichthys flavidus,Penpoint gunnel,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,2.5,200,2022,9,3,3.5,0,1,Clupea pallasii,Pacific Herring,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,5,500,2022,9,3,3.5,0,1,Clupea pallasii,Pacific Herring,48.82733154,-125.1966019,RLSsfu
Taylor Rock,KCCA22,Kelp,7.5,300,2022,9,3,3.5,0,1,Clupea pallasii,Pacific Herring,48.82733154,-125.1966019,RLSsfu
Flemming 114,KCCA23,Kelp,10,2,2022,9,4,7,1,1,Hexagrammos decagrammus,Kelp greenling,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,15,2,2022,9,4,7,1,1,Hexagrammos decagrammus,Kelp greenling,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,20,2,2022,9,4,7,1,1,Hexagrammos decagrammus,Kelp greenling,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,25,1,2022,9,4,7,1,1,Hexagrammos decagrammus,Kelp greenling,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,15,16,2022,9,4,7,1,1,Embiotoca lateralis,Striped seaperch,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,15,1,2022,9,4,7,1,1,Sebastes melanops,Black rockfish,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,20,2,2022,9,4,7,1,1,Sebastes melanops,Black rockfish,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,15,2,2022,9,4,7,1,1,Rhacochilus vacca,Pile perch,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,20,1,2022,9,4,7,1,1,Rhacochilus vacca,Pile perch,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,30,1,2022,9,4,7,1,1,Rhacochilus vacca,Pile perch,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,5,1,2022,9,4,7,1,1,Sebastes spp.,Unidentified rockfish,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,7.5,2,2022,9,4,7,1,1,Sebastes spp.,Unidentified rockfish,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,12.5,2,2022,9,4,7,1,1,Sebastes caurinus,Copper rockfish,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,15,1,2022,9,4,7,1,1,Sebastes caurinus,Copper rockfish,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,20,1,2022,9,4,7,1,1,Sebastes caurinus,Copper rockfish,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,15,1,2022,9,4,7,1,1,Hexagrammos stelleri,Whitespotted greenling,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,5,5,2022,9,4,7,2,1,Rhinogobiops nicholsii,Blackeye goby,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,7.5,27,2022,9,4,7,2,1,Rhinogobiops nicholsii,Blackeye goby,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,10,24,2022,9,4,7,2,1,Rhinogobiops nicholsii,Blackeye goby,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,12.5,6,2022,9,4,7,2,1,Rhinogobiops nicholsii,Blackeye goby,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,2.5,25,2022,9,4,7,1,2,Sebastes spp.,Unidentified rockfish,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,5,4,2022,9,4,7,1,2,Sebastes spp.,Unidentified rockfish,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,7.5,4,2022,9,4,7,1,2,Sebastes caurinus,Copper rockfish,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,10,4,2022,9,4,7,1,2,Sebastes caurinus,Copper rockfish,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,12.5,1,2022,9,4,7,1,2,Sebastes caurinus,Copper rockfish,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,15,1,2022,9,4,7,1,2,Sebastes caurinus,Copper rockfish,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,35,1,2022,9,4,7,1,2,Sebastes caurinus,Copper rockfish,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,7.5,3,2022,9,4,7,1,2,Rhacochilus vacca,Pile perch,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,10,1,2022,9,4,7,1,2,Rhacochilus vacca,Pile perch,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,12.5,1,2022,9,4,7,1,2,Rhacochilus vacca,Pile perch,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,20,1,2022,9,4,7,1,2,Rhacochilus vacca,Pile perch,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,2.5,3,2022,9,4,7,1,2,Rhinogobiops nicholsii,Blackeye goby,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,5,7,2022,9,4,7,1,2,Rhinogobiops nicholsii,Blackeye goby,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,7.5,3,2022,9,4,7,1,2,Rhinogobiops nicholsii,Blackeye goby,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,5,2,2022,9,4,7,1,2,Hexagrammos decagrammus,Kelp greenling,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,10,1,2022,9,4,7,1,2,Hexagrammos decagrammus,Kelp greenling,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,12.5,1,2022,9,4,7,1,2,Hexagrammos decagrammus,Kelp greenling,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,15,2,2022,9,4,7,1,2,Hexagrammos decagrammus,Kelp greenling,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,10,1,2022,9,4,7,1,2,Brachyistius frenatus,Kelp perch,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,10,1,2022,9,4,7,1,2,Sebastes flavidus,Yellowtail rockfish,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,2.5,1,2022,9,4,7,1,2,Cymatogaster aggregata,Shiner perch,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,2.5,23,2022,9,4,7,2,2,Rhinogobiops nicholsii,Blackeye goby,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,5,32,2022,9,4,7,2,2,Rhinogobiops nicholsii,Blackeye goby,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,7.5,7,2022,9,4,7,2,2,Rhinogobiops nicholsii,Blackeye goby,48.8915,-125.1149,RLSsfu
Ross Islet 2,KCCA11,Kelp,12.5,4,2022,9,2,3.2,1,1,Hexagrammos decagrammus,Kelp greenling,48.87229,-125.1627,RLSsfu
Ross Islet 2,KCCA11,Kelp,15,2,2022,9,2,3.2,1,1,Hexagrammos decagrammus,Kelp greenling,48.87229,-125.1627,RLSsfu
